"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"25","3","Red","R Burn","Goblins","14","9","17","1.87","Gingerbrute, Desert, Rimrock Knight, Bonesplitter, Flayer Husk, Frenzied Goblin, Mogg War Marshal, Hissing Iguanar, Rally at the Hornburg, Shock Brigade, Goblin Bushwhacker, Aether Chaser, Grim Initiate, Jackal Pup, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Burst Lightning, Plasma Bolt, Skewer the Critics, Incinerate, Monastery Swiftspear, Scorched Rusalka, Beetleback Chief, Mayhem Patrol","Dauthi Horror, Conduit Goblin, Riling Dawnbreaker, Rally the Peasants, Cindering Cutthroat, Reckless Impulse, Vault Skirge, Ironhoof Boar, Barbed Batterfist, Inspiring Paladin, Filigree Familiar, Phantom Nomad, Body Dropper, Guttersnipe, Iron Apprentice, Goblin Motivator, Seeker of the Way, Borrowed Grace, Scholar of Combustion, Warship Scout, Abrade"
"25","4","Green","G Ramp","Green","11","12","17","2.70","Utopia Sprawl, Selesnya Sanctuary, Owlbear, Colossal Dreadmask, Armadillo Cloak, Entourage of Trest, Abundant Harvest, Arbor Elf, Jewel Thief, Giant Growth, Trumpeting Herd, Haunted Fengraf, Ainok Wayfarer, Krosan Tusker, Vines of Vastwood, Rancor, Nest Invader, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Lys Alana Informant, Tamiyo's Safekeeping, Sylvan Might, Urban Daggertooth, Fertile Ground, Grapple with the Past, Blastoderm, Mother Bear","Gnawing Crescendo, Aerie Auxiliary, Vulshok Morningstar, Faithful Watchdog, Putrid Leech, Golgari Rot Farm, Teetering Peaks, Expanding Ooze, Okiba Reckoner Raid, Titan's Grave, Merfolk Looter, Focus Fire, Thraben Charm, Shardless Outlander, Ainok Bond-Kin, Glimmerlight, Deranged Assistant, Elite Vanguard, Leonin Bola, Unbounded Potential"
"25","5","White","W Weenie","Humans","12","11","17","2.61","Guardian of the Guildpact, Trapped in the Screen, Forum of Amity, Triplicate Spirits, Salt Road Packbeast, Raise the Alarm, Planar Disruption, Porcelain Legionnaire, Pillory of the Sleepless, Cathar Commando, Greatsword of Tyr, Raffine's Informant, Syndic of Tithes, Mana Tithe, Orzhov Basilica, Ancestral Blade, Stormfront Pegasus, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Novice Inspector, Suture Priest, Palace Sentinels, Scoured Barrens, Battle Screech, Miner's Guidewing, Petrify, Militia Bugler","Heliod's Pilgrim, Liliana's Specter, Savage Mansion, Troll of Khazad-dûm, Ecstatic Awakener, Putrid Goblin, Snuff Out, Vampire Sovereign, Guardian Idol, Tithing Blade, Doomed Traveler, Fields of Strife, Territorial Hammerskull, Thorn of the Black Rose, Dauthi Slayer, Vampire Lacerator, Shipwreck Dowser, Gift of Orzhova, Tragic Slip"
"25","6","Green","G Ramp","Green","14","9","17","2.70","Flesh Burrower, Temperamental Oozewagg, Rubblebelt Maverick, Snakeskin Veil, Hickory Woodlot, Treetop Snarespinner, Priest of Titania, Ram Through, Horrific Assault, Bonder's Ornament, Wild Growth, Yavimaya Elder, Experiment One, River Boa, Sprout Swarm, Annoyed Altisaur, Island, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Mutagenic Growth, Bushwhack, Mind Stone, Bramble Wurm, Bannerhide Krushok, Sakura-Tribe Elder, Snapping Voidcraw","Escape Tunnel, Mystic Sanctuary, Meeting of Minds, Night Market, Witherbloom Campus, Striped Riverwinder, Candy Trail, Furnace Strider, Serum Visionary, University Campus, Deftblade Elite, Witness Protection, Eldrazi Skyspawner, Looter il-Kor, Tranquil Landscape, Kyoshi Village, Captured by Lagacs, Dauntless Unity, Spellbook Seeker, Brambleback Brute, Young Blue Dragon"
"25","7","Blue/White","UW Control","Spells, Birds","12","11","17","3.13","Cloudkin Seer, Peregrine Drake, Phantom Interference, Ephemerate, Cryogen Relic, Mist Raven, Frost Trickster, Lose Focus, Ninja of the Deep Hours, Mulldrifter, Journey to Nowhere, Settle Beyond Reality, Displace, Tranquil Cove, Lórien Revealed, Momentary Blink, Archaeomancer, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Into the Roil, Thraben Inspector, Inspiring Overseer, Preening Champion, Eagles of the North, Silver Drake","Faerie Guidemother, Custodi Squire, Mechanozoa, Homestead Courage, Blessed Hippogriff, Sunlance, Unable to Scream, Soul Manipulation, You Hear Something on Watch, Treasure Cruise, Ominous Asylum, Repulse, Eroded Canyon, Search Party Captain, Loathsome Curator, Undying Malice, Prismatic Strands, Rhox Veteran, Jhessian Thief, Coalition Honor Guard, Alabaster Host Intercessor"
"25","8","Red/Blue","RU Spellslinger","Spells","6","17","17","2.43","Mocking Sprite, Hard Evidence, Gitaxian Probe, Firebrand Archer, Spectacle Summit, Brainstorm, Serum Visions, Deep Analysis, Tempest Angler, Firebolt, Chain Lightning, Bloodwater Entity, Izzet Charm, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Exclude, Fireball, Searing Spear, Snap, Island, Island, Island, Island, Island, Island, Island, Island, Tolarian Terror, Mana Leak, Counterspell, Sword Coast Serpent, Behold the Multiverse, Galvanic Discharge, Quicksand, Lightning Strike","Rakdos Carnarium, Zephyr Winder, Raid Bombardment, Improvised Club, Bountiful Landscape, Witty Roastmaster, Clockwork Percussionist, Savannah Lions, Vizier of Tumbling Sands, Wrangle, Aether Poisoner, Vermin Gorger, Condescend, Raven's Crime, Spelleater Wolverine, Repeal, Sparksmith, Mirrorshell Crab, Seize Opportunity, Brimstone Volley"
"26","1","Red/White","RW Aggro","Spells, Humans","11","12","17","2.00","Conduit Goblin, Raid Bombardment, Rimrock Knight, Tenth District Legionnaire, Witty Roastmaster, Lightning Bolt, Raise the Alarm, Savannah Lions, Porcelain Legionnaire, Goblin Surprise, Rally at the Hornburg, Chain Lightning, Goblin Bushwhacker, Aether Chaser, Molten Gatekeeper, Barbed Batterfist, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Elite Vanguard, Plains, Plains, Plains, Plains, Mandibular Kite, Novice Inspector, Abraded Bluffs, Brimstone Volley, Incinerate, Abrade","Abundant Harvest, Sunlance, Gods Willing, Soltari Trooper, Wolf Cove Villager, Sheltering Landscape, Focus Fire, Wildfire Elemental, Cathar Commando, Greatsword of Tyr, Carrion Feeder, Wrenn's Resolve, Sparksmith, Gideon's Lawkeeper, Phantom Nomad, Thraben Inspector, Dauntless Unity, Scorched Rusalka, Dog Umbra, Miner's Guidewing, Brambleback Brute"
"26","2","Red/Blue","RU Spellslinger","Spells","8","15","17","2.13","Mocking Sprite, Ponder, Hard Evidence, Frost Trickster, Mystic Sanctuary, Desert, Izzet Boilerworks, Gitaxian Probe, Brainstorm, Unable to Scream, Man-o'-War, Firebolt, Haunted Fengraf, Pestermite, Bloodwater Entity, Fireblast, Izzet Charm, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Witness Protection, Exclude, Fireball, Burst Lightning, Snap, Island, Island, Island, Island, Island, Island, Island, Cruel Witness, Skewer the Critics, Guttersnipe, Monastery Swiftspear, Galvanic Discharge","Starbreach Whale, Fireslinger, Armadillo Cloak, Improvised Club, Thriving Grubs, Frenzied Goblin, Wrangle, Blood Aspirant, Shock Brigade, Glimmerlight, Ironhoof Boar, Grim Initiate, Seize Opportunity, Tranquil Landscape, Goblin Motivator, Perilous Landscape, Silver Drake, Mayhem Patrol"
"26","3","Black/Blue","BU Tempo","Spells","12","11","17","3.17","Liliana's Specter, Dimir Guildmage, Mulldrifter, Dread Return, Vampire Sovereign, Vendetta, Faceless Butcher, Scurrilous Sentry, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Deep Analysis, Doom Blade, Treasure Cruise, Witch's Cottage, Cavern Harpy, Cryoshatter, Condescend, Thorn of the Black Rose, Stab Wound, Blood Fountain, Chitin Gravestalker, Island, Island, Island, Island, Island, Into the Roil, Looter il-Kor, Cast Down, Accursed Marauder, Shipwreck Dowser","Gnawing Crescendo, Snakeskin Veil, Gixian Infiltrator, Desecrator Hag, Ecstatic Awakener, Entourage of Trest, Mardu Skullhunter, Conduit Pylons, Hidden Grotto, Underworld Charger, Bogardan Dragonheart, Night Market, Renegade Freighter, Boiling Rock Prison, Candy Trail, Voracious Vermin, Foreboding Landscape, Fertile Ground, Snarling Gorehound, Gift of Orzhova, Scholar of Combustion"
"26","4","Black/Red/Blue","BRU Tempo","Spells, Humans","12","11","17","3.00","Phantom Interference, Oliphaunt, Lose Focus, Ardent Elementalist, Troll of Khazad-dûm, Seething Landscape, Meeting of Minds, Deluge Virtuoso, Soul Manipulation, Cindering Cutthroat, Consider, Unearth, Swamp, Swamp, Scrapwork Mutt, Merfolk Looter, Ominous Asylum, Sinister Hideout, Basilisk Gate, Flame Slash, Deranged Assistant, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Blightning, Dinrova Horror, Island, Island, Island, Island, Tolarian Terror, Arms of Hadar, Wither and Bloom, Elite Interceptor, Quicksand, Impulse","Zephyr Winder, Gravedigger, Savage Mansion, Bountiful Landscape, Village Rites, Expanding Ooze, Reckless Impulse, Titan's Grave, Trumpeting Herd, Aether Poisoner, Hissing Iguanar, Undying Malice, Underworld Rage-Hound, Body Dropper, Twisted Landscape, Gnarlid Colony, Militia Bugler"
"26","5","Blue/White","UW Control","Humans","12","11","17","3.04","Kor Skyfisher, Custodi Squire, Peregrine Drake, Heliod's Pilgrim, Cryogen Relic, Azorius Chancery, Lyev Skyknight, Guardian of the Guildpact, Trapped in the Screen, Judge's Familiar, Faith's Fetters, Journey to Nowhere, Settle Beyond Reality, Cradle of the Accursed, Tranquil Cove, Bonder's Ornament, Miscalculation, Serum Visionary, Mana Tithe, Momentary Blink, Archaeomancer, Island, Island, Island, Island, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Mana Leak, Coalition Honor Guard, Palace Sentinels","Faerie Guidemother, Temperamental Oozewagg, Contaminated Landscape, Blessed Hippogriff, Fireblade Artist, You Hear Something on Watch, Coiling Oracle, Suburban Sanctuary, Search Party Captain, Inspiring Paladin, Deftblade Elite, Doomed Traveler, Fields of Strife, Rhox Veteran, Ancestral Blade, Mind Stone, Writhing Chrysalis, Seeker of the Way, Ardenvale Tactician"
"26","6","Black","B Midrange","Black","15","8","17","2.57","Dauthi Horror, Crypt Rats, Putrid Goblin, Bone Picker, Go for the Throat, Gurmag Angler, Falkenrath Noble, Unwilling Ingredient, Mire Triton, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Vault Skirge, Vermin Gorger, Night's Whisper, Tithing Blade, Loathsome Curator, Death Denied, Carrier Thrall, Nested Shambler, Dauthi Slayer, Pestilence, Okiba-Gang Shinobi, Tragic Slip, Tortured Existence","Escape Tunnel, Flesh Burrower, Aerie Auxiliary, Dark-Dweller Oracle, Deceptive Landscape, Kingpin's Pet, Dimir Aqueduct, Clockwork Percussionist, Flayer Husk, Dreg Mangler, Ainok Bond-Kin, Syndic of Tithes, Boros Garrison, Raven's Crime, Faerie Seer, Pulse of Murasa, Spellbook Seeker, Borrowed Grace, Petrify, Warship Scout, Serpent's Pass, Fortress Kin-Guard"
"26","7","Green","G Stompy","Creatures","17","6","17","2.74","Champion of Dusan, Owlbear, Colossal Dreadmask, Phantom Tiger, Contagious Vorrac, Wall of Roots, Elvish Mystic, Arbor Elf, Jewel Thief, Horrific Assault, Wild Growth, Sagu Wildling, Experiment One, River Boa, Sprout Swarm, Werebear, Rancor, Basking Broodscale, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Malevolent Rumble, Blastoderm, Bannerhide Krushok","Tithe Drinker, Burning-Tree Emissary, Giant Growth, Wary Farmer, Gruul Turf, Witherbloom Campus, Pillory of the Sleepless, Yavimaya Elder, Ainok Wayfarer, Vines of Vastwood, Bristling Backwoods, Territorial Hammerskull, Greater Tanuki, Tamiyo's Safekeeping, Voracious Varmint, Sylvan Might, Conclave Naturalists, Urban Daggertooth, Grapple with the Past, Eagles of the North, Perilous Myr, Mother Bear"
"26","8","Green/Blue","GU Ramp","Spells","10","13","17","3.04","Utopia Sprawl, Simic Growth Chamber, Cloudkin Seer, Quandrix Campus, Mechanozoa, Hickory Woodlot, Displace, Growth Spiral, Ram Through, Weakstone's Subjugation, Monstrous Emergence, Paradox Gardens, Lórien Revealed, Vizier of Tumbling Sands, Repulse, Capsize, Krosan Tusker, Nest Invader, Preordain, Remove Soul, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Forest, Forest, Forest, Lys Alana Informant, Bushwhack, Sword Coast Serpent, Bramble Wurm, Preening Champion, Snapping Voidcraw","Selesnya Sanctuary, Vulshok Morningstar, Prophetic Prism, Faithful Watchdog, Pristine Talisman, Rubblebelt Maverick, Ninja of the Deep Hours, Reckless Charge, Winding Way, Ashes to Ashes, Rolling Thunder, Filigree Familiar, You Meet in a Tavern, Visionary's Dance, Scoured Barrens, Kyoshi Village, Captured by Lagacs, Sulfurous Blast"
"27","1","Green","G Stompy","Enchantments","15","8","17","2.39","Burning-Tree Emissary, Abundant Harvest, Wall of Roots, Arbor Elf, Nyxborn Hydra, Gruul Turf, Wild Growth, Yavimaya Elder, Experiment One, River Boa, Werebear, Bristling Backwoods, Rancor, Annoyed Altisaur, Eldrazi Repurposer, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Tamiyo's Safekeeping, Voracious Varmint, Mutagenic Growth, Bushwhack, Conclave Naturalists, Fertile Ground, Writhing Chrysalis, Malevolent Rumble, Bannerhide Krushok","Branching Bolt, Putrid Leech, Oliphaunt, Ardent Elementalist, Rimrock Knight, Firebrand Archer, Bountiful Landscape, Tuskeri Firewalker, Winding Way, Ominous Asylum, Blood Aspirant, Hissing Iguanar, Furnace Strider, Underworld Rage-Hound, Territorial Hammerskull, Monastery Swiftspear, Galvanic Discharge, Warship Scout, Abrade, Tortured Existence"
"27","2","Black/Blue","BU Tempo","Spells","11","12","17","3.22","Zephyr Winder, Putrid Goblin, Gurmag Angler, Dimir Aqueduct, Soul Manipulation, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Deep Analysis, Treasure Cruise, Serrated Arrows, Man-o'-War, Disfigure, Miscalculation, Candy Grapple, Raven's Crime, Thorn of the Black Rose, Archaeomancer, Blood Fountain, Dinrova Horror, Repeal, Island, Island, Island, Island, Island, Island, Island, Eldrazi Skyspawner, Arms of Hadar, Cruel Witness, Looter il-Kor, Murmuring Mystic, Impulse","Dauthi Horror, Vulshok Morningstar, Rubblebelt Maverick, Izzet Boilerworks, Mardu Skullhunter, Thriving Grubs, Spectacle Summit, Night Market, Wolf Cove Villager, Titan's Grave, Bonder's Ornament, Paradox Gardens, Witherbloom Campus, Vermin Gorger, Eroded Canyon, Bloodwater Entity, Plasma Bolt, Pulse of Murasa, Bramble Wurm, Sakura-Tribe Elder, Sulfurous Blast"
"27","3","Blue/White","UW Control","Spells","10","13","17","2.35","Phantom Interference, Ephemerate, Azorius Chancery, Lyev Skyknight, Faith's Fetters, Journey to Nowhere, Settle Beyond Reality, Sunlance, Serum Visions, Tranquil Cove, Planar Disruption, Focus Fire, Basilisk Gate, Serum Visionary, Witness Protection, Preordain, Snap, Ghostly Flicker, Island, Island, Faerie Seer, Filigree Familiar, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Phantom Nomad, Thraben Inspector, Alabaster Host Intercessor, Preening Champion, Eagles of the North","Utopia Sprawl, Selesnya Sanctuary, Champion of Dusan, Quandrix Campus, Hickory Woodlot, Forum of Amity, Reckless Charge, Jewel Thief, Gods Willing, Salt Road Packbeast, Llanowar Elves, Sagu Wildling, Fields of Strife, Abraded Bluffs, Urban Daggertooth, Tranquil Landscape, Kyoshi Village, Dauntless Unity, Fortress Kin-Guard"
"27","4","Green/White","GW Counters","Enchantments","12","11","17","2.74","Temperamental Oozewagg, Aerie Auxiliary, Faithful Watchdog, Armadillo Cloak, Snakeskin Veil, Trapped in the Screen, Treetop Snarespinner, Elvish Mystic, Trumpeting Herd, Suburban Sanctuary, Greatsword of Tyr, Ainok Bond-Kin, Sprout Swarm, Jade Guardian, Basking Broodscale, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Inspiring Overseer, Unbounded Potential, Captured by Lagacs, Dog Umbra, Gnarlid Colony, Battle Screech, Petrify","Flesh Burrower, Fireslinger, Dog Walker, Savage Mansion, Blessed Hippogriff, Hidden Grotto, Triplicate Spirits, Ram Through, Monstrous Emergence, You Hear Something on Watch, Giant Growth, Savannah Lions, Hooting Mandrills, Vines of Vastwood, Prismatic Strands, Deftblade Elite, Nest Invader, Sylvan Might, Mind Stone, Ardenvale Tactician, Mother Bear"
"27","5","Blue","U Spellslinger","Spells, Rogues","13","10","17","3.39","Mocking Sprite, Ponder, Simic Growth Chamber, Hard Evidence, Peregrine Drake, Mystic Sanctuary, Cradle of the Accursed, Ulamog's Crusher, Lórien Revealed, Merfolk Looter, Vizier of Tumbling Sands, Repulse, Opt, Moon-Circuit Hacker, Guardian Idol, Pestermite, Cryoshatter, Quandrix Pledgemage, Tocasia's Dig Site, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Jhessian Thief, Tolarian Terror, Into the Roil, Sword Coast Serpent, Behold the Multiverse, Shipwreck Dowser, Quicksand, Young Blue Dragon","Owlbear, Pristine Talisman, Dimir Guildmage, Growth Spiral, Horrific Assault, Expanding Ooze, Okiba Reckoner Raid, Dreg Mangler, Candy Trail, Shardless Outlander, Wrenn's Resolve, Carrier Thrall, Blastoderm, Perilous Landscape, Snapping Voidcraw, Borrowed Grace, Perilous Myr"
"27","6","Black/White","BW Aristocrats","Creatures","17","6","17","2.87","Kor Skyfisher, Retrofitted Transmogrant, Tithe Drinker, Crypt Rats, Gravedigger, Kingpin's Pet, Guardian of the Guildpact, Snuff Out, Falkenrath Noble, Gray Merchant of Asphodel, Grim Bauble, Vampire Sovereign, Faceless Butcher, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Pillory of the Sleepless, Haunted Fengraf, Raffine's Informant, Syndic of Tithes, Ashes to Ashes, Carrion Feeder, Orzhov Basilica, Plains, Plains, Plains, Plains, Suture Priest, Palace Sentinels, Accursed Marauder, Pestilence, Tragic Slip","Clawing Torment, Heliod's Pilgrim, Golgari Rot Farm, Homestead Courage, Contaminated Landscape, Tenth District Legionnaire, Village Rites, Imperial Oath, Flayer Husk, Vault Skirge, Thraben Charm, Mana Tithe, Death Denied, Doomed Traveler, Chitin Gravestalker, Lys Alana Informant, Dauthi Slayer, Plagued Rusalka, Gift of Orzhova, Seeker of the Way"
"27","7","Red","R Burn","Spells, Warriors","10","13","17","2.04","Gnawing Crescendo, Raid Bombardment, Improvised Club, Witty Roastmaster, Clockwork Percussionist, Lightning Bolt, Bonesplitter, Teetering Peaks, Porcelain Legionnaire, Frenzied Goblin, Wildfire Elemental, Goblin Surprise, Firebolt, Mogg War Marshal, Rally at the Hornburg, Chain Lightning, Goblin Bushwhacker, Grim Initiate, Jackal Pup, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Skewer the Critics, Brimstone Volley, Lightning Strike, Mayhem Patrol","Faerie Guidemother, Conduit Goblin, Riling Dawnbreaker, Judge's Familiar, Underworld Charger, Soltari Trooper, Fireblade Artist, Sheltering Landscape, Wrangle, Barbed Batterfist, Rolling Thunder, Izzet Charm, Blightning, Elite Vanguard, Body Dropper, Leonin Bola, Elite Interceptor, Twisted Landscape, Scorched Rusalka, Goblin Motivator, Goblin Anarchomancer"
"27","8","Black/Blue","BU Tempo","Spells","11","12","17","3.09","Frost Trickster, Lose Focus, Gitaxian Probe, Troll of Khazad-dûm, Mulldrifter, Bone Picker, Go for the Throat, Unable to Scream, Unearth, Mire Triton, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Witch's Cottage, Resentful Revelation, Striped Riverwinder, Capsize, Night's Whisper, Sinister Hideout, Cavern Harpy, Deranged Assistant, Island, Island, Island, Island, Island, Island, Island, Island, Counterspell, Mirrorshell Crab, Cast Down, Wither and Bloom, Diregraf Horde, First-Sphere Gargantua, Serpent's Pass","Gingerbrute, Mechanozoa, Gixian Infiltrator, Desecrator Hag, Ecstatic Awakener, Entourage of Trest, Seething Landscape, Rally the Peasants, Deluge Virtuoso, Cindering Cutthroat, Guildsworn Prowler, Aether Poisoner, Ainok Wayfarer, Loathsome Curator, Voracious Vermin, Pinnacle Kill-Ship, Foreboding Landscape, Oblivion Ring, Spellbook Seeker"
"28","1","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","2.35","Phantom Interference, Mystic Sanctuary, Izzet Boilerworks, Gitaxian Probe, Rimrock Knight, Firebrand Archer, Cradle of the Accursed, Tempest Angler, Repulse, Goblin Surprise, Rally at the Hornburg, Eroded Canyon, Chain Lightning, Serum Visionary, Bloodwater Entity, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Searing Spear, Burst Lightning, Island, Island, Island, Into the Roil, Skewer the Critics, Counterspell, Seize Opportunity, Incinerate, Monastery Swiftspear, Murmuring Mystic, Scholar of Combustion","Conduit Goblin, Fireslinger, Mist Raven, Oliphaunt, Judge's Familiar, Contaminated Landscape, Settle Beyond Reality, Tenth District Legionnaire, Salt Road Packbeast, Giant Growth, Wrangle, Pestermite, Shock Brigade, Undying Malice, Glimmerlight, Orzhov Basilica, Ghostly Flicker, Warship Scout"
"28","2","Black","B Midrange","Spells, Zombies","11","12","17","2.65","Retrofitted Transmogrant, Crypt Rats, Liliana's Specter, Troll of Khazad-dûm, Go for the Throat, Snuff Out, Dread Return, Gray Merchant of Asphodel, Grim Bauble, Unearth, Mire Triton, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Guildsworn Prowler, Night's Whisper, Raven's Crime, Thorn of the Black Rose, Stab Wound, Blood Fountain, Arms of Hadar, Snarling Gorehound, Accursed Marauder, First-Sphere Gargantua, Tortured Existence","Dauthi Horror, Colossal Dreadmask, Putrid Leech, Bone Picker, Village Rites, Underworld Charger, Expanding Ooze, Wolf Cove Villager, Paradox Gardens, Pillory of the Sleepless, Ainok Wayfarer, River Boa, Loathsome Curator, Quandrix Pledgemage, Carnophage, Carrion Feeder, Generous Ent, Foreboding Landscape, Sylvan Might, Plagued Rusalka, Perilous Myr, Mother Bear"
"28","3","Green/Blue","GU Ramp","Spells, Elves","11","12","17","2.65","Simic Growth Chamber, Starbreach Whale, Peregrine Drake, Quandrix Campus, Lose Focus, Hickory Woodlot, Entourage of Trest, Growth Spiral, Brainstorm, Elvish Mystic, Horrific Assault, Consider, Lórien Revealed, Coiling Oracle, Wild Growth, Krosan Tusker, Cryoshatter, Werebear, Island, Island, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Lys Alana Informant, Mana Leak, Malevolent Rumble, Behold the Multiverse, Sakura-Tribe Elder, Snapping Voidcraw, Impulse, Llanowar Visionary","Prophetic Prism, Savage Mansion, Pristine Talisman, Rubblebelt Maverick, Thriving Grubs, Hidden Grotto, Ram Through, Gruul Turf, Hooting Mandrills, Candy Trail, Moon-Circuit Hacker, Guardian Idol, Rolling Thunder, Deranged Assistant, You Meet in a Tavern, Conclave Naturalists, Spellbook Seeker, Miner's Guidewing, Brambleback Brute"
"28","4","Green/Red","GR Stompy","Creatures","18","5","17","2.83","Utopia Sprawl, Flesh Burrower, Owlbear, Branching Bolt, Burning-Tree Emissary, Spectacle Summit, Priest of Titania, Wall of Roots, Deluge Virtuoso, Jewel Thief, Teetering Peaks, Scrapwork Mutt, Haunted Fengraf, Sagu Wildling, Experiment One, Vines of Vastwood, Bristling Backwoods, Annoyed Altisaur, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Tamiyo's Safekeeping, Voracious Varmint, Fertile Ground, Writhing Chrysalis, Blastoderm, Bannerhide Krushok, Goblin Anarchomancer, Sarulf's Packmate","Dark-Dweller Oracle, Bountiful Landscape, Conduit Pylons, Reckless Impulse, Titan's Grave, Witherbloom Campus, Shattered Landscape, Furnace Strider, Aether Chaser, Molten Gatekeeper, Underworld Rage-Hound, Rhox Veteran, Territorial Hammerskull, Pinnacle Kill-Ship, Grapple with the Past, Dauntless Unity, Sulfurous Blast, Beetleback Chief"
"28","5","Red","R Burn","Spells, Goblins","12","11","17","2.13","Gnawing Crescendo, Rakdos Carnarium, Improvised Club, Witty Roastmaster, Clockwork Percussionist, Bogardan Dragonheart, Bonesplitter, Ominous Asylum, Firebolt, Mogg War Marshal, Hissing Iguanar, Goblin Bushwhacker, Flame Slash, Ironhoof Boar, Grim Initiate, Jackal Pup, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Fireball, Sparksmith, Body Dropper, Brimstone Volley, Fanatical Firebrand, Galvanic Discharge, Lightning Strike","Dog Walker, Kingpin's Pet, Desecrator Hag, Mardu Skullhunter, Tuskeri Firewalker, Unwilling Ingredient, Cindering Cutthroat, Gods Willing, Vendetta, Fireblade Artist, Monstrous Emergence, Serrated Arrows, Vault Skirge, Blood Aspirant, Voracious Vermin, Candy Grapple, Guttersnipe, Abraded Bluffs, Wither and Bloom, Goblin Motivator"
