"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"14","1","Black/Red/Blue/White","BRUW Artifacts","Artifacts","11","12","17","5.65","Solemn Simulacrum, Lotus Bloom, Everflowing Chalice, Ulamog, the Ceaseless Hunger, Sphinx of the Steel Wind, Ratchet Bomb, Hedron Archive, Caves of Koilos, Ashen Rider, Talisman of Dominance, Chromatic Lantern, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Blackcleave Cliffs, Emrakul, the Aeons Torn, Gilded Lotus, Earthquake, Izzet Charm, Mountain, Mountain, Mindslaver, Island, Island, Island, Island, Island, Ulamog, the Infinite Gyre, Plains, Plains, Street Wraith, Myr Battlesphere, Sundering Titan, Unburial Rites, Inkwell Leviathan, Trash for Treasure, Blightsteel Colossus","Leatherback Baloth, Twisted Abomination, Cryptbreaker, Dread Return, Goryo's Vengeance, Simian Spirit Guide, Kolaghan's Command, Zurgo Bellstriker, Oona's Prowler, Zurgo Helmsmasher, Cranial Plating, Phyrexian Revoker, Dead // Gone, Sheoldred, Whispering One, Rootbound Crag, Crypt Ghast, Noxious Gearhulk, Gemstone Caverns, Murderous Cut, Damnation"
"14","2","Black/Blue","BU Tempo","Spells, Humans","12","11","17","3.13","Chart a Course, Diabolic Tutor, Dark Confidant, Collective Brutality, Creeping Tar Pit, Go for the Throat, Fetid Pools, Inquisition of Kozilek, Shadowmage Infiltrator, Phyrexian Obliterator, Brain Maggot, Vendetta, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Liliana, the Last Hope, Gatekeeper of Malakir, Shriekmaw, Hypnotic Specter, Ravenous Chupacabra, Liliana, Death's Majesty, Drowned Catacomb, Tasigur, the Golden Fang, Kitesail Freebooter, Island, Forest, Marsh Flats, Kalitas, Traitor of Ghet, Polluted Delta, Search for Azcanta, Griselbrand, Watery Grave, Dismember","Lingering Souls, Spell Queller, Sword of the Meek, Phyrexian Metamorph, Irrigated Farmland, Smuggler's Copter, Tidehollow Sculler, Dragonskull Summit, Godless Shrine, Etched Champion, Isolated Chapel, Elesh Norn, Grand Cenobite, Day of Judgment, Heir of Falkenrath, Dryad Arbor, Phyrexian Arena"
"14","3","Green/White","GW Counters","Creatures","17","6","17","3.48","Elspeth, Sun's Champion, Collected Company, Thragtusk, Qasali Pridemage, Horizon Canopy, Windswept Heath, Verdurous Gearhulk, Knight of the Reliquary, Scattered Groves, Archangel Avacyn, Walking Ballista, Rhonas the Indomitable, Porcelain Legionnaire, Renegade Rallier, Knight of the White Orchid, Mikaeus, the Lunarch, Craterhoof Behemoth, Mana Tithe, Razorverge Thicket, Rancor, Boon Satyr, Ghalta, Primal Hunger, Secure the Wastes, Sun Titan, Forest, Forest, Forest, Forest, Forest, Treetop Village, Plains, Plains, Plains, Plains, Plains, Plains, Lightning Greaves, Birds of Paradise, Tireless Tracker, Temple Garden","Talara's Battalion, Acidic Slime, Crib Swap, Woodland Bellower, Relic of Progenitus, Harmonize, Botanical Sanctum, Steel Overseer, Disenchant, Mana Confluence, Batterskull, Kessig Prowler, Loxodon Warhammer, Chrome Mox, City of Brass, Chromatic Star"
"14","4","Red/Blue","RU Spellslinger","Spells","6","17","17","3.04","Soul-Scar Mage, Sleight of Hand, Electrolyze, Abbot of Keral Keep, Inferno Titan, Chandra, Torch of Defiance, Steam Vents, Goblin Rabblemaster, Rift Bolt, Serum Visions, Treasure Cruise, Inkmoth Nexus, Jace, the Mind Sculptor, Unsummon, Manamorphose, Bloodwater Entity, Cryptic Command, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Evolving Wilds, Burst Lightning, Island, Island, Island, Island, Goblin Dark-Dwellers, Boomerang, Cinder Glade, Pyroclasm, Char, Spirebluff Canal, Tarfire, Arc Trail, Dig Through Time","Cruel Ultimatum, Venser, Shaper Savant, Mulldrifter, Pyrite Spellbomb, Dissolve, Smoldering Marsh, Temur Charm, Mishra's Bauble, Chord of Calling, Battlefield Forge, Chandra, Fire of Kaladesh, Disallow, Through the Breach, Hostage Taker, Shrapnel Blast, Dreadbore, Talisman of Impulse"
"14","5","Black/Green/Red","BGR Midrange","Shamans","13","10","17","2.61","Utopia Sprawl, Reclamation Sage, Hero's Downfall, Liliana of the Veil, Thrun, the Last Troll, Stomping Ground, Terramorphic Expanse, Abrupt Decay, Scavenging Ooze, Canyon Slough, Elves of Deep Shadow, Grim Flayer, Deathrite Shaman, Llanowar Wastes, Blood Crypt, Swamp, Huntmaster of the Fells, Terminate, Wooded Foothills, Skullclamp, Blooming Marsh, Oracle of Mul Daya, Night's Whisper, Lotus Cobra, Raging Ravine, Maelstrom Pulse, Overgrown Tomb, Primeval Titan, Forest, Forest, Forest, Glorybringer, Woodland Cemetery, Fertile Ground, Urborg, Tomb of Yawgmoth, Sheltered Thicket, Temple of Malady, Bloodghast, Bitterblossom, Vampire Nighthawk","Ingot Chewer, Wrath of God, Hornet Queen, Massacre Wurm, Ornithopter, Zombify, Commune with Nature, Steelshaper's Gift, Dragonlord Atarka"
"14","6","Red/Blue","RU Spellslinger","Spells, Wizards","12","11","17","2.78","Coalition Relic, Master of Etherium, Umezawa's Jitte, Vendilion Clique, Sword of Fire and Ice, Negate, Censor, Deceiver Exarch, Commit // Memory, Glen Elendra Archmage, Young Pyromancer, Bribery, Opt, Temple of Epiphany, Pestermite, Flame Slash, Incendiary Flow, Kiki-Jiki, Mirror Breaker, Mountain, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Phantasmal Image, Looter il-Kor, Cyclonic Rift, Monastery Swiftspear, Delver of Secrets, Thing in the Ice, Flooded Strand","Ensoul Artifact, Aurelia, the Warleader, Sensei's Divining Top, Grim Lavamancer, Inspiring Vantage, Prairie Stream, Vault Skirge, Ball Lightning, Lightning Axe, Pia and Kiran Nalaar, Springleaf Drum, Crystal Shard, Galvanic Blast, Clifftop Retreat, Siege-Gang Commander, Hangarback Walker, Seeker of the Way, Hallowed Fountain, Hero of Oxid Ridge, Bloodstained Mire"
"14","7","White","W Weenie","Humans","15","8","17","2.61","Blade Splicer, Angel of Invention, Journey to Nowhere, Stoneforge Mystic, Spectral Procession, Monastery Mentor, Hero of Bladehold, Gideon, Ally of Zendikar, Selfless Spirit, Leonin Relic-Warder, Adanto Vanguard, Thalia, Guardian of Thraben, Banisher Priest, Flickerwisp, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Figure of Destiny, Isamaru, Hound of Konda, Path to Exile, Glorious Anthem, Elspeth, Knight-Errant, Honor of the Pure, Banishing Light","Judge's Familiar, Settle the Wreckage, Hazoret the Fervent, Concealed Courtyard, Condemn, Knight of the Holy Nimbus, Archangel of Thune, Skysovereign, Consul Flagship, Pacifism, Wall of Omens, Kari Zev, Skyship Raider, Lightning Helix, Thopter Foundry, Lodestone Golem, Bomat Courier, Frogmite, Celestial Crusader, Oblivion Ring, Arid Mesa, Mox Opal, Temple of Silence, Ajani Vengeant"
"14","8","Green/Blue","GU Ramp","Green/Blue","14","9","17","3.30","Avacyn's Pilgrim, Misty Rainforest, Kiora, Master of the Depths, Green Sun's Zenith, Sylvan Caryatid, Mystic Snake, Garruk Wildspeaker, Breeding Pool, Plow Under, Woodfall Primus, Consecrated Sphinx, Wall of Roots, Yavimaya Coast, Courser of Kruphix, Farseek, Frost Titan, Llanowar Elves, Coiling Oracle, Beast Within, Temple of Mystery, Celestial Colonnade, Carnage Tyrant, Inventors' Fair, Ancestral Vision, Joraga Treespeaker, Preordain, Riftwing Cloudskate, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Time Warp, Master of the Wild Hunt, Shelldock Isle, Hinterland Harbor","Karn Liberated, Eldritch Evolution, Icy Manipulator, Krosan Grip, Bloodbraid Elf, Tezzeret the Seeker, Aether Spellbomb, Rakdos's Return, Sphinx's Revelation, Summoner's Pact, Remove Soul, Quicksilver Amulet, Kird Ape, Vedalken Shackles"
"15","1","Black","B Midrange","Vampires","12","11","17","2.48","Liliana of the Veil, Diabolic Tutor, Fatal Push, Cryptbreaker, Dark Confidant, Collective Brutality, Go for the Throat, Inquisition of Kozilek, Oona's Prowler, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Liliana, the Last Hope, Skullclamp, Inkmoth Nexus, Gatekeeper of Malakir, Hypnotic Specter, Disfigure, Kitesail Freebooter, Crypt Ghast, Skinrender, Kalitas, Traitor of Ghet, Bloodghast, Phyrexian Arena, Desecration Demon, Dismember, Vampire Nighthawk","Eldritch Evolution, Concealed Courtyard, Myr Enforcer, Biomass Mutation, Icy Manipulator, Geist of Saint Traft, Treasure Cruise, Chandra, Fire of Kaladesh, Godless Shrine, Cranial Plating, Thopter Foundry, Overgrown Tomb, Lodestone Golem, Disenchant, Gideon's Lawkeeper, Looter il-Kor, Makeshift Mannequin, Loxodon Warhammer, Mox Opal, Polluted Delta, Ajani Vengeant"
"15","2","Black/Red","BR Aristocrats","Spells","6","17","17","3.22","Hero's Downfall, Cathartic Reunion, Chandra, Torch of Defiance, Talisman of Indulgence, Zealous Conscripts, Canyon Slough, Duress, Dread Return, Faithless Looting, Goryo's Vengeance, Rakdos's Return, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Blackcleave Cliffs, Young Pyromancer, Wooded Foothills, Verdant Catacombs, Temple of Triumph, Dark Petition, Night's Whisper, Massacre Wurm, Mountain, Mountain, Mountain, Shock, Street Wraith, Unburial Rites, Damnation, Dreadbore, Marsh Flats, Chrome Mox, Grave Titan, Griselbrand, Bloodstained Mire","Sensei's Divining Top, Windswept Heath, Rift Bolt, Grim Lavamancer, Walking Ballista, Ball Lightning, Pia and Kiran Nalaar, Dead // Gone, Earthquake, Frogmite, Springleaf Drum, Shrapnel Blast, Dragonlord Atarka, Pyroclasm, Vampire Hexmage"
"15","3","Green/Red","GR Stompy","Green/Red","15","8","17","2.35","Soul-Scar Mage, Collected Company, Stomping Ground, Terramorphic Expanse, Umezawa's Jitte, Scavenging Ooze, Goblin Rabblemaster, Hazoret the Fervent, Bloodbraid Elf, Lightning Bolt, Tarmogoyf, Huntmaster of the Fells, Kari Zev, Skyship Raider, Mogg Fanatic, Manamorphose, Raging Ravine, Incendiary Flow, Rootbound Crag, Rancor, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Bomat Courier, Searing Spear, Boon Satyr, Forest, Forest, Kessig Prowler, Birds of Paradise, Sheltered Thicket, Siege-Gang Commander, Cinder Glade, Hero of Oxid Ridge, City of Brass, Abrade","Aurelia, the Warleader, Thrun, the Last Troll, Elves of Deep Shadow, Pyrite Spellbomb, Krosan Grip, Simian Spirit Guide, Skysovereign, Consul Flagship, Vault Skirge, Lightning Axe, Steel Overseer, Ornithopter, Mindslaver, Ghalta, Primal Hunger, Gemstone Caverns, Siege Rhino"
"15","4","Red/Blue","RU Combo Control","Artifacts, Spells","9","14","17","4.61","Ponder, Inferno Titan, Steam Vents, Splinter Twin, Consecrated Sphinx, Negate, Phyrexian Metamorph, Aether Spellbomb, Commit // Memory, Temple of Epiphany, Jace, the Mind Sculptor, Unsummon, Disallow, Emrakul, the Aeons Torn, Kiki-Jiki, Mirror Breaker, Torrential Gearhulk, Preordain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Myr Battlesphere, Arid Mesa, Mana Leak, Sundering Titan, Spell Pierce, Remand, Cyclonic Rift, Blightsteel Colossus, Shelldock Isle, Vedalken Shackles","Talara's Battalion, Ratchet Bomb, Llanowar Wastes, Inspiring Vantage, Irrigated Farmland, Tezzeret the Seeker, Chromatic Lantern, Savannah Lions, Ancestral Vision, Gilded Lotus, Zombify, Hostage Taker, Hangarback Walker, Char, Talrand, Sky Summoner, Tarfire, Hallowed Fountain, Arc Trail"
"15","5","Black/Blue","BU Tempo","Spells","10","13","17","3.74","Chart a Course, Twisted Abomination, Creeping Tar Pit, Dissolve, Fetid Pools, Shadowmage Infiltrator, Talisman of Dominance, Vendetta, Swamp, Swamp, Swamp, Swamp, Serum Visions, Jace, Vryn's Prodigy, Opt, Shriekmaw, Liliana, Death's Majesty, Drowned Catacomb, Tasigur, the Golden Fang, Sheoldred, Whispering One, Noxious Gearhulk, Island, Island, Island, Island, Island, Island, Island, Ashiok, Nightmare Weaver, Phantasmal Image, The Scarab God, Woodland Cemetery, Jace Beleren, Sunken Hollow, Wurmcoil Engine, Ultimate Price, Time Warp, Temple of Malady, Dig Through Time, Bitterblossom","Ensoul Artifact, Lotus Bloom, Electrolyze, Sword of the Meek, Blackmail, Brain Maggot, Zurgo Helmsmasher, Beast Within, Etched Champion, Mikaeus, the Lunarch, Maelstrom Pulse, Riftwing Cloudskate, Inkwell Leviathan, Quicksilver Amulet, Delver of Secrets, Talisman of Impulse"
"15","6","Green","G Ramp","Elves","14","9","17","3.61","Coalition Relic, Utopia Sprawl, Reclamation Sage, Avacyn's Pilgrim, Karn Liberated, Green Sun's Zenith, Sylvan Caryatid, Garruk Wildspeaker, Plow Under, Woodfall Primus, Fauna Shaman, Courser of Kruphix, Farseek, Woodland Bellower, Chord of Calling, Llanowar Elves, Oracle of Mul Daya, Temple of Mystery, Carnage Tyrant, Noble Hierarch, Joraga Treespeaker, Primeval Titan, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Ulamog, the Infinite Gyre, Plains, Fertile Ground, Dryad Arbor, Hinterland Harbor","Bedlam Reveler, Elspeth, Sun's Champion, Leatherback Baloth, Venser, Shaper Savant, Mystic Snake, Deathrite Shaman, Hedron Archive, Temur Charm, Murmuring Bosk, Mantis Rider, Leonin Relic-Warder, Celestial Crusader, Repeal, Scalding Tarn, Crystal Shard, Commune with Nature, Master of the Wild Hunt, Hellrider"
"15","7","White","W Weenie","Humans, Creatures","16","7","17","2.39","Student of Warfare, Judge's Familiar, Angel of Invention, Sword of Fire and Ice, Stoneforge Mystic, Hero of Bladehold, Brimaz, King of Oreskos, Knight of the Holy Nimbus, Archangel of Thune, Pacifism, Porcelain Legionnaire, Knight of the White Orchid, Thalia, Guardian of Thraben, Banisher Priest, Mountain, Flickerwisp, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Figure of Destiny, Isamaru, Hound of Konda, Elspeth, Knight-Errant, Honor of the Pure, Oust, Legion's Landing, Spear of Heliod","Lingering Souls, Ingot Chewer, Crib Swap, Settle the Wreckage, Chromatic Sphere, Stormchaser Mage, Wrath of God, Condemn, Smoldering Marsh, Ashen Rider, Zurgo Bellstriker, Arcbound Ravager, Mishra's Bauble, Phyrexian Revoker, Isolated Chapel, Hidden Dragonslayer, Secure the Wastes, Day of Judgment, Sword of Feast and Famine, Steelshaper's Gift, Urborg, Tomb of Yawgmoth, Seeker of the Way"
"15","8","Green/Blue/White","GUW Blink","Green/Blue/White","11","12","17","2.83","Solemn Simulacrum, Talisman of Progress, Glacial Fortress, Misty Rainforest, Everflowing Chalice, Kiora, Master of the Depths, Spell Queller, Blade Splicer, Breeding Pool, Horizon Canopy, Monastery Mentor, Scattered Groves, Gideon, Ally of Zendikar, Prairie Stream, Sower of Temptation, Glen Elendra Archmage, Wall of Omens, Bribery, Sphinx's Revelation, Celestial Colonnade, Mana Tithe, Razorverge Thicket, Condescend, Island, Island, Island, Island, Logic Knot, Sun Titan, Plains, Plains, Plains, Oblivion Ring, Restoration Angel, Sakura-Tribe Elder, Tireless Tracker, Flooded Strand, Pact of Negation, Temple Garden, Search for Azcanta","Shivan Reef, Qasali Pridemage, Sphinx of the Steel Wind, Grim Flayer, Verdurous Gearhulk, Knight of the Reliquary, Battlefield Forge, Harmonize, Whisperwood Elemental, Naturalize, Trash for Treasure, Birthing Pod"
"16","1","Red/Blue","RU Spellslinger","Artifacts, Spells","7","16","17","2.91","Everflowing Chalice, Sensei's Divining Top, Mulldrifter, Snapcaster Mage, Dissolve, Serum Visions, Treasure Cruise, Glen Elendra Archmage, Inkmoth Nexus, Sulfur Falls, Opt, Temple of Epiphany, Bloodwater Entity, Condescend, Ancestral Vision, Izzet Charm, Torrential Gearhulk, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Logic Knot, Jace Beleren, Crystal Shard, Wurmcoil Engine, Time Warp, Boomerang, Talrand, Sky Summoner, Spirebluff Canal, Arc Trail, Vedalken Shackles","Cruel Ultimatum, Kiora, Master of the Depths, Karn Liberated, Creeping Tar Pit, Sword of Fire and Ice, Myr Enforcer, Wrath of God, Grim Lavamancer, Shadowmage Infiltrator, Blackcleave Cliffs, Porcelain Legionnaire, Dark Petition, Mogg Fanatic, Oblivion Ring, Galvanic Blast, Devil's Play, Banishing Light, Ajani Vengeant"
"16","2","Red/Blue","RU Spellslinger","Spells","8","15","17","3.48","Coalition Relic, Sleight of Hand, Zealous Conscripts, Phyrexian Metamorph, Censor, Faithless Looting, Commit // Memory, Jace, Vryn's Prodigy, Bribery, Pestermite, Kiki-Jiki, Mirror Breaker, Cryptic Command, Mountain, Mountain, Mountain, Mountain, Evolving Wilds, Preordain, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Glorybringer, Through the Breach, Mana Leak, Looter il-Kor, Spell Pierce, Remand, Cyclonic Rift, Shelldock Isle, Dig Through Time, Abrade","Talara's Battalion, Ulamog, the Ceaseless Hunger, Qasali Pridemage, Ingot Chewer, Mystic Snake, Umezawa's Jitte, Judge's Familiar, Temur Charm, Simian Spirit Guide, Ball Lightning, Temple of Mystery, Banisher Priest, Bomat Courier, Arid Mesa, Dreadbore, Dragonlord Atarka, Siege-Gang Commander, Cinder Glade, Quicksilver Amulet, Chromatic Star"
"16","3","Black/Green","BG Graveyard","Creatures","18","5","17","2.52","Misty Rainforest, Thrun, the Last Troll, Twisted Abomination, Sylvan Caryatid, Fatal Push, Elves of Deep Shadow, Grim Flayer, Deathrite Shaman, Go for the Throat, Llanowar Wastes, Phyrexian Obliterator, Tarmogoyf, Courser of Kruphix, Swamp, Swamp, Swamp, Swamp, Swamp, Liliana, the Last Hope, Wooded Foothills, Verdant Catacombs, Llanowar Elves, Oracle of Mul Daya, Disfigure, Ravenous Chupacabra, Kitesail Freebooter, Maelstrom Pulse, Overgrown Tomb, Forest, Forest, Forest, Treetop Village, Skinrender, Woodland Cemetery, Birds of Paradise, Urborg, Tomb of Yawgmoth, Temple of Malady, Sakura-Tribe Elder, Bloodghast, Vampire Nighthawk","Krosan Grip, Archangel of Thune, Vendetta, Huntmaster of the Fells, Woodland Bellower, Cranial Plating, Raging Ravine, Rootbound Crag, Street Wraith, Sunken Hollow, Mana Confluence, Glorious Anthem, Kird Ape"
"16","4","Black/White","BW Aristocrats","Humans","12","11","17","2.04","Lingering Souls, Liliana of the Veil, Blade Splicer, Dark Confidant, Concealed Courtyard, Blackmail, Duress, Caves of Koilos, Spectral Procession, Inquisition of Kozilek, Monastery Mentor, Brain Maggot, Hero of Bladehold, Smuggler's Copter, Brimaz, King of Oreskos, Knight of the Holy Nimbus, Tidehollow Sculler, Swamp, Swamp, Swamp, Savannah Lions, Skullclamp, Selfless Spirit, Isolated Chapel, Adanto Vanguard, Secure the Wastes, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Isamaru, Hound of Konda, Marsh Flats, Temple of Silence, Chrome Mox, Polluted Delta, Legion's Landing","Aurelia, the Warleader, Mind Shatter, Smoldering Marsh, Irrigated Farmland, Murmuring Bosk, Oona's Prowler, Tasigur, the Golden Fang, Murderous Cut, Hostage Taker, Heir of Falkenrath, Steelshaper's Gift, Makeshift Mannequin, Honor of the Pure, Reciprocate, Desecration Demon, Watery Grave"
"16","5","Red/Blue","RU Burn","Spells, Humans","8","15","17","2.39","Soul-Scar Mage, Bedlam Reveler, Ponder, Abbot of Keral Keep, Steam Vents, Terramorphic Expanse, Gitaxian Probe, Goblin Rabblemaster, Rift Bolt, Splinter Twin, Lightning Bolt, Zurgo Bellstriker, Mishra's Bauble, Jace, the Mind Sculptor, Lightning Axe, Pia and Kiran Nalaar, Flame Slash, Incendiary Flow, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Searing Spear, Burst Lightning, Goblin Dark-Dwellers, Scalding Tarn, Pyroclasm, Char, Tarfire, Hero of Oxid Ridge, Flooded Strand","Collected Company, Venser, Shaper Savant, Talisman of Indulgence, Angel of Invention, Negate, Deceiver Exarch, Bloodbraid Elf, Walking Ballista, Mantis Rider, Battlefield Forge, Renegade Rallier, Hidden Dragonslayer, Botanical Sanctum, Disenchant, Phantasmal Image, Springleaf Drum, Clifftop Retreat, Seeker of the Way"
